(None, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(121.6091119179932, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.46387442749996, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.93123918783816, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.33583170478389, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.96451594477763, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.95822792237814, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.41648110342494, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.26555446744851, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.79075944020781, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.03385024816897, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.3801132464849, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.37989401013317, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.56661729462093, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.85282251484159, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.17222636761394, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.60234471711345, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.73387003822512, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.90419969666225, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.36210504345644, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.87417766774374, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.5388691243598, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.74457479597856, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.44267049259204, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.02937179601827, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.94577133216917, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.91324447731799, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.20440120582688, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.58491071066545, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.18473763905104, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.28058650007286, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.44091374096939, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.20265380963139, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.44012772469553, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.37330872295266, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.1695593575319, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.65498468025424, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.55093467220273, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.72313004138189, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.11144839690868, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.741301094811, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.13625058942034, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.07239448233315, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.98350792999165, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.81373092014233, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.89932021422148, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.23643566077969, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.74200803115916, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.85331205519644, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.43511727255672, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.46494881977519, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.52267708394076, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.91941880038343, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.81410441583623, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.4782154165663, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.3402253084128, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.57530941288493, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.90650468307996, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.41167863320338, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.33896363745255, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.86474296449907, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.34624075139662, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.33786459052426, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.85238038537072, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.96167342710486, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.85521501791186, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.84536450754318, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.95171740649715, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.10173251653244, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.77079791351098, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.65671395631067, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.01307991464036, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.8628895370816, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.95953029380065, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.58355772461987, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.56368390535867, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.38106553705468, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.41801633672243, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.4108274353461, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.95548078663826, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.57846067291405, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.11330278949856, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.15065229598275, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.38708191876609, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.04285938371484, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.43449765176742, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.48349572466873, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(131.3079433768175, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(132.84998926429338, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(131.9425695204762, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.40931855976513, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.7310952979659, [None, None, None, None])
(126.54687227700725, [172.265625, 258.3984375, 129.19921875, 21791.6015625])
(127.23570966990306, [172.265625, 258.3984375, None, None])
(129.93636939672083, [172.265625, 258.3984375, 215.33203125, 172.265625])
(130.56280213892262, [172.265625, None, 215.33203125, 172.265625])
(129.76242260110442, [172.265625, 215.33203125, 215.33203125, 172.265625])
(126.76441747908962, [172.265625, 215.33203125, 215.33203125, 172.265625])
(125.1634878758663, [172.265625, 215.33203125, 215.33203125, 172.265625])
(125.04567983854955, [172.265625, None, None, 172.265625])
(123.73744508242925, [172.265625, 215.33203125, 172.265625, 172.265625])
(127.18804011042764, [172.265625, 215.33203125, 172.265625, 172.265625])
(128.4290174146005, [172.265625, 215.33203125, 172.265625, 172.265625])
(127.47718268392424, [172.265625, 215.33203125, 172.265625, 172.265625])
(124.79145256227702, [172.265625, 215.33203125, 172.265625, 172.265625])
(121.81774711249676, [172.265625, 215.33203125, 172.265625, 172.265625])
(121.93213051243391, [172.265625, None, 172.265625, 172.265625])
(121.39839183469144, [172.265625, 215.33203125, 172.265625, 172.265625])
(125.25886477828075, [172.265625, 215.33203125, 172.265625, 172.265625])
(126.5723708472076, [172.265625, 215.33203125, 172.265625, 172.265625])
(126.02465784888932, [172.265625, 215.33203125, 172.265625, 172.265625])
(123.53446287089164, [172.265625, 215.33203125, 172.265625, 172.265625])
(120.76186708359258, [172.265625, 215.33203125, 172.265625, 172.265625])
(121.07341216915451, [172.265625, None, 172.265625, 172.265625])
(120.20761576149907, [172.265625, 172.265625, 172.265625, 172.265625])
(124.05310460371336, [172.265625, 172.265625, 172.265625, 172.265625])
(125.42673209825193, [172.265625, 172.265625, 172.265625, 172.265625])
(125.08951180363272, [172.265625, 172.265625, 172.265625, 172.265625])
(122.46695668122584, [172.265625, 172.265625, 172.265625, 172.265625])
(129.02037338691548, [172.265625, 172.265625, 172.265625, 172.265625])
(125.05668566645525, [172.265625, 172.265625, 172.265625, 172.265625])
(125.06632317183886, [172.265625, 172.265625, 172.265625, 172.265625])
(124.03048429620796, [172.265625, 172.265625, 172.265625, 172.265625])
(129.42070945383503, [172.265625, 172.265625, 172.265625, 172.265625])
(122.45156668731524, [172.265625, 172.265625, 172.265625, 172.265625])
(126.7059444149182, [172.265625, 172.265625, 172.265625, 172.265625])
(123.71483448574699, [172.265625, 172.265625, 172.265625, 172.265625])
(125.05691027498868, [172.265625, 172.265625, 172.265625, 172.265625])
(125.28202033955873, [172.265625, 172.265625, 172.265625, 172.265625])
(123.36048528791623, [172.265625, 172.265625, 172.265625, 172.265625])
(126.95384919584315, [172.265625, 172.265625, 172.265625, 172.265625])
(121.96921146609355, [172.265625, 172.265625, 172.265625, 172.265625])
(125.9930165692233, [172.265625, 172.265625, 172.265625, 172.265625])
(122.65146997917041, [172.265625, 172.265625, 172.265625, 172.265625])
(125.43777694550602, [172.265625, 172.265625, 172.265625, 172.265625])
(122.17507341656328, [172.265625, 172.265625, 172.265625, 172.265625])
(123.61340404339975, [172.265625, 172.265625, 172.265625, 172.265625])
(127.12019723581156, [172.265625, 172.265625, 172.265625, 172.265625])
(124.69191562361891, [172.265625, 172.265625, 172.265625, 172.265625])
(123.26832982848111, [172.265625, 172.265625, 172.265625, 172.265625])
(123.74057480949703, [None, None, None, None])
(128.3199502799214, [215.33203125, 21834.66796875, 258.3984375, 21791.6015625])
(126.86233486445319, [215.33203125, 21834.66796875, 258.3984375, 21791.6015625])
(125.13379022838666, [215.33203125, 21834.66796875, 258.3984375, 21791.6015625])
(124.4183673910945, [215.33203125, 21834.66796875, 258.3984375, 21791.6015625])
(122.2992608303966, [215.33203125, 21834.66796875, 258.3984375, None])
(121.6086305871595, [215.33203125, None, 258.3984375, 258.3984375])
(123.62384496247755, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(125.95437113708786, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(124.88200495812177, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(124.13706017326649, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(121.29342897247717, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(119.47787253181625, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(125.10812144475778, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(125.17211508924296, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(118.38859230048891, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(120.76091746836616, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(120.75261106493117, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(122.56840176944343, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(122.62367964763854, [215.33203125, 215.33203125, None, None])
(120.37515537586984, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(119.14802273447462, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(119.14746284920368, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.65075417489277, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(119.5512387213617, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(121.13324727547932, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(120.96005357332076, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(120.38725935863594, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(119.63603794764452, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.71521530099972, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(119.17590672017133, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.97676643700729, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(119.40686834494186, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.82544426593859, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.80056476812152, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.6855259300596, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.35759611440224, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.34971307577403, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.36640111015708, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.47635992347725, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(117.92360537669751, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(117.46460935813337, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(116.80328493844307, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(116.96135299296039, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(117.48852988372514, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(117.83902181617059, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(118.11094712425003, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(117.29510286212388, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(128.17224508726218, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(125.9360061096533, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(125.97468802511963, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(124.40024021397832, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(127.29124628290117, [215.33203125, 215.33203125, 215.33203125, 172.265625])
(124.20174649542358, [215.33203125, 215.33203125, 215.33203125, None])
(125.03771510249479, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.70986780472685, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.15155056751712, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.52230398271703, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.79752720488555, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.72917035428708, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.98640711750329, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.33143584909492, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.95224896302858, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.79288174814701, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.09488614023512, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.22370586378004, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.63135123082472, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.72960588831126, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.82873644769991, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.74774400996512, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.86426136617919, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.55526846576348, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.48099957149955, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.94034598882001, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.35704383019991, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.62695849100557, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.01513001712077, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.36650360805876, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.18308939197385, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(117.72999502625255, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.2748437143276, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(117.6622532744919, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.34129435080528, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.13953422381275, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.61202633899313, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.55176309658289, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.99912731578803, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.74720848003018, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.77173652810365, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.13973658338742, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.34011768485581, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.36490749464534, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.0187740776902, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.03788334072476, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
